feature	pathway	gene_signature_definition
265	Glycine, serine and threonine metabolism PAO1	PA5379;PA5419;PA5416;PA5417;PA5418
265	Cytochrome c oxidase, cbb3-type	PA1557
265	Valine, leucine and isoleucine degradation PAO1	PA2000;PA2247;PA1999;PA2248
265	Tyrosine metabolism PAO1	PA0865;PA2009
265	Ribosome PAO1	PA3601;PA3600
265	Fructose and mannose metabolism PAO1	PA3540;PA3547
265	Benzoate degradation PAO1	PA0228
265	Glyoxylate and dicarboxylate metabolism PAO1	PA5420
265	Thiamine metabolism PAO1	PA4973
265	Glycerophospholipid metabolism PAO1	PA3584
265	Alanine, aspartate and glutamate metabolism PAO1	PA0782
265	D-Methionine transport system	PA3931
265	Styrene degradation PAO1	PA0227;PA2007
265	Phenazine biosynthesis PAO1	PA4217
265	Glycine betaine/proline transport system	PA5376;PA3236
265	Putative polar amino acid transport system	PA4195;PA4192
265	Quorum sensing PAO1	PA4909;PA4910;PA4913;PA2570;PA4911
265	Phenylalanine metabolism PAO1	PA0872
265	Pyrimidine metabolism PAO1	PA5541
265	Oxidative phosphorylation PAO1	PA1555
265	Methane metabolism PAO1	PA3628;PA5421
265	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA1179;PA1180;PA5538
265	Sulfur metabolism PAO1	PA0282;PA4443;PA3936;PA3445;PA3442;PA3446;PA3443;PA0283;PA3444;PA3937;PA3938;PA2105;PA4442
265	Glycerolipid metabolism PAO1	PA3582
266	Geraniol degradation PAO1	PA2893;PA3426
266	Glycine, serine and threonine metabolism PAO1	PA5379;PA5419;PA2445;PA5417;PA5415
266	Cytochrome c oxidase, cbb3-type	PA4133
266	beta-Lactam resistance PAO1	PA1799;PA4418
266	Bacterial chemotaxis PAO1	PA1646
266	Type VI secretion system	PA0263;PA2370
266	Glyoxylate and dicarboxylate metabolism PAO1	PA5420
266	Glycerophospholipid metabolism PAO1	PA3584
266	Cysteine and methionine metabolism PAO1	PA2105
266	Leucine biosynthesis, 2-oxoisovalerate => 2-oxoisocaproate	PA1217
266	Glycine betaine/proline transport system	PA3236
266	Quorum sensing PAO1	PA0999;PA0997;PA0998;PA0844;PA1903;PA4211
266	Phosphonate transport system	PA3315
266	Methane metabolism PAO1	PA5421
267	Fatty acid metabolism PAO1	PA2968;PA5174
267	Tyrosine metabolism PAO1	PA4121
267	Type VI secretion system	PA0083;PA0084
267	Bacterial secretion system PAO1	PA1719;PA0074;PA1701;PA1690;PA0077;PA1697;PA1694;PA0078;PA1716;PA1696;PA1693;PA1692
267	Zinc transport system	PA2409;PA2408
267	Purine metabolism PAO1	PA1518
267	Nitrogen metabolism PAO1	PA0523;PA0102
267	Biosynthesis of siderophore group nonribosomal peptides PAO1	PA4225;PA4230;PA4224;PA4226;PA4228;PA4231
267	Type III secretion system	PA1691;PA1722;PA1698;PA1695;PA1725;PA1723;PA1724;PA1717;PA1703
268	Base excision repair PAO1	PA3495
268	Phenylalanine, tyrosine and tryptophan biosynthesis PAO1	PA0025
268	beta-Lactam resistance PAO1	PA2020;PA2019;PA2018
268	Riboflavin metabolism PAO1	PA5281
268	Type VI secretion system	PA1656;PA1661;PA1511;PA0263
268	Cysteine and methionine metabolism PAO1	PA2105;PA2104;PA1685
268	Flagellar assembly PAO1	PA1094;PA1086;PA1095;PA1092;PA1087
268	Quorum sensing PAO1	PA1130
268	Purine metabolism PAO1	PA1932;PA1931;PA1933
268	Aminoacyl-tRNA biosynthesis, prokaryotes	PA4138
268	Phosphonate transport system	PA3314
268	ABC-2 type transport system	PA5230
268	Sulfur relay system PAO1	PA2103
268	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA1180
268	Sulfur metabolism PAO1	PA2566
268	Tryptophan metabolism PAO1	PA0421;PA1737
269	Fatty acid metabolism PAO1	PA3454;PA2550
269	Cytochrome c oxidase, cbb3-type	PA1555;PA1557
269	Arginine biosynthesis PAO1	PA5173;PA5171;PA5172
269	Nicotinate and nicotinamide metabolism PAO1	PA4006
269	Porphyrin and chlorophyll metabolism PAO1	PA2905
269	RNA degradation PAO1	PA2840;PA5239
269	Valine, leucine and isoleucine degradation PAO1	PA5020
269	Phenylalanine, tyrosine and tryptophan biosynthesis PAO1	PA4846
269	beta-Lactam resistance PAO1	PA2019
269	Ribosome PAO1	PA4432;PA5316;PA3742;PA5570;PA4563;PA3745;PA5315;PA2741
269	Bacterial chemotaxis PAO1	PA0175
269	Selenocompound metabolism PAO1	PA1927
269	Glycerophospholipid metabolism PAO1	PA2584;PA2969
269	Peptidoglycan biosynthesis PAO1	PA4700
269	Flagellar assembly PAO1	PA1092
269	D-Methionine transport system	PA5504;PA5503
269	Butanoate metabolism PAO1	PA5445
269	Ribosome, bacteria	PA4433;PA4568;PA0579;PA2970;PA4249;PA4264
269	Quorum sensing PAO1	PA1871;PA1902;PA4276;PA1904;PA1905;PA5568
269	Phospholipid transport system	PA4456
269	Phenylalanine metabolism PAO1	PA0704
269	Sulfur relay system PAO1	PA1564
269	Oxidative phosphorylation PAO1	PA1556
270	Arginine biosynthesis PAO1	PA5172
270	Pentose phosphate pathway PAO1	PA3183
270	Entner-Doudoroff pathway, glucose-6P => glyceraldehyde-3P + pyruvate	PA3181;PA3182
270	Cytochrome c oxidase, cbb3-type	PA1555;PA4133
270	NitT/TauT family transport system	PA2329
270	Ribosome PAO1	PA3745
270	Type VI secretion system	PA1666;PA1668;PA1661;PA1662;PA1658
270	Glyoxylate and dicarboxylate metabolism PAO1	PA5354
270	Streptomycin biosynthesis PAO1	PA5163
270	Vanadium resistance, efflux pump MexGHI-OpmD	PA4205;PA4208
270	Phenazine biosynthesis PAO1	PA4209;PA4217
270	Amino sugar and nucleotide sugar metabolism PAO1	PA4068
270	Quorum sensing PAO1	PA0999;PA0997;PA1871;PA1901;PA3724;PA4206;PA1905;PA1902;PA1000;PA2570;PA3361;PA1904;PA1903;PA4211;PA3478;PA3479;PA4207
270	Purine metabolism PAO1	PA4969
270	Sulfur metabolism PAO1	PA2566;PA4443;PA0281;PA4130
271	Fatty acid metabolism PAO1	PA3333
271	Pentose phosphate pathway PAO1	PA3182
271	Arginine and proline metabolism PAO1	PA2776
271	Entner-Doudoroff pathway, glucose-6P => glyceraldehyde-3P + pyruvate	PA3183
271	Valine, leucine and isoleucine degradation PAO1	PA1576
271	NitT/TauT family transport system	PA2599
271	Bacterial chemotaxis PAO1	PA4290
271	Monobactam biosynthesis PAO1	PA2412
271	Glyoxylate and dicarboxylate metabolism PAO1	PA5353
271	Vitamin B6 metabolism PAO1	PA1375
271	Selenocompound metabolism PAO1	PA1927
271	Peptidoglycan biosynthesis PAO1	PA3047
271	Multidrug resistance, efflux pump TriABC-TolC	PA0157
271	Cysteine and methionine metabolism PAO1	PA5025
271	D-Methionine transport system	PA3931
271	Phenazine biosynthesis PAO1	PA1902;PA4217
271	Glycine betaine/proline transport system	PA5103
271	Putative ABC transport system	PA2858
271	Putative polar amino acid transport system	PA2204;PA2203;PA4193;PA2202;PA4192;PA4195;PA4194
271	Fluorobenzoate degradation PAO1	PA2083
271	Sulfur relay system PAO1	PA2062
271	Sulfur metabolism PAO1	PA4443;PA3442;PA3446;PA1756;PA3935;PA2594;PA3938;PA4442;PA3443;PA0281;PA2600;PA3937;PA1493;PA1838;PA0280;PA0283;PA3444;PA2598;PA3936;PA0282;PA3445;PA3449
271	Lysine degradation PAO1	PA0266
272	Fatty acid metabolism PAO1	PA3333
272	Nicotinate and nicotinamide metabolism PAO1	PA1602
272	Geraniol degradation PAO1	PA2891
272	RNA degradation PAO1	PA4761
272	Tyrosine metabolism PAO1	PA4127;PA2008;PA4128;PA4122;PA4125;PA4123;PA4124;PA4121
272	Bacterial chemotaxis PAO1	PA4290;PA1946
272	Monobactam biosynthesis PAO1	PA2412
272	Type VI secretion system	PA0083;PA0089;PA0082;PA0088;PA0084;PA0079;PA0087
272	Aminobenzoate degradation PAO1	PA2514;PA2512;PA2513
272	Bacterial secretion system PAO1	PA1719;PA1698;PA1695;PA1690;PA0077;PA0095;PA0685;PA0085;PA1723;PA1725;PA0078;PA0080;PA0090;PA1696;PA0081;PA1693;PA0075;PA1692
272	Amino sugar and nucleotide sugar metabolism PAO1	PA2232
272	Putative polar amino acid transport system	PA4195;PA4194;PA4193;PA4192
272	Quorum sensing PAO1	PA3361;PA0997
272	Glutathione metabolism PAO1	PA2813
272	ABC-2 type transport system	PA2811
272	Sulfur metabolism PAO1	PA3938
273	Cytochrome c oxidase, cbb3-type	PA1856
273	Multidrug resistance, efflux pump MexPQ-OpmE	PA3522
273	Pentose phosphate pathway PAO1	PA3194;PA3183
273	Porphyrin and chlorophyll metabolism PAO1	PA1923
273	Entner-Doudoroff pathway, glucose-6P => glyceraldehyde-3P + pyruvate	PA3182
273	Valine, leucine and isoleucine degradation PAO1	PA3013;PA2000
273	Arginine and proline metabolism PAO1	PA3366;PA2776
273	Bacterial chemotaxis PAO1	PA1646
273	Phosphonate and phosphinate metabolism PAO1	PA3375
273	Benzoate degradation PAO1	PA0153
273	Glyoxylate and dicarboxylate metabolism PAO1	PA4811
273	Selenocompound metabolism PAO1	PA0849
273	Cysteine and methionine metabolism PAO1	PA5379;PA2105
273	Bacterial secretion system PAO1	PA1666;PA0683;PA0681;PA0678
273	Alanine, aspartate and glutamate metabolism PAO1	PA5522;PA3516
273	Butanoate metabolism PAO1	PA0265;PA1999
273	Amino sugar and nucleotide sugar metabolism PAO1	PA3193;PA2022
273	Nitrogen metabolism PAO1	PA3875
273	Sulfur relay system PAO1	PA3870;PA3814
273	Inositol phosphate metabolism PAO1	PA0844
273	Oxidative phosphorylation PAO1	PA1553
273	Lipopolysaccharide biosynthesis PAO1	PA4458
273	Sulfur metabolism PAO1	PA4130
273	Type VI secretion system	PA1656
273	Cyanoamino acid metabolism PAO1	PA2194
273	Putative sorbitol/mannitol transport system	PA3187
274	Pyruvate metabolism PAO1	PA1984
274	Fatty acid metabolism PAO1	PA1806
274	Type III secretion system	PA1690
274	Arginine and proline metabolism PAO1	PA1421
274	Denitrification, nitrate => nitrogen	PA0523
274	Valine, leucine and isoleucine degradation PAO1	PA2014;PA2012
274	beta-Lactam resistance PAO1	PA2018
274	Bacterial chemotaxis PAO1	PA1946
274	Phosphonate and phosphinate metabolism PAO1	PA1310
274	Aminoglycoside resistance, protease FtsH	PA4941
274	Glyoxylate and dicarboxylate metabolism PAO1	PA4810;PA4811
274	Selenocompound metabolism PAO1	PA0849
274	Glycerophospholipid metabolism PAO1	PA3584;PA4351
274	Bacterial secretion system PAO1	PA1719
274	Flagellar assembly PAO1	PA1094
274	Quorum sensing PAO1	PA1070;PA3478;PA3479
274	Glutathione metabolism PAO1	PA2813
274	NADH:quinone oxidoreductase, prokaryotes	PA2639;PA2645
274	Phospholipid transport system	PA4453
274	Methane metabolism PAO1	PA5415;PA4812;PA2444
274	Glycerolipid metabolism PAO1	PA3582
274	Cyanoamino acid metabolism PAO1	PA1338
274	Putative sorbitol/mannitol transport system	PA3187
275	Multidrug resistance, efflux pump MexPQ-OpmE	PA3523
275	Arginine biosynthesis PAO1	PA5204
275	Thiamine metabolism PAO1	PA4973
275	Arginine and proline metabolism PAO1	PA1421
275	Glycine, serine and threonine metabolism PAO1	PA5372;PA5373
275	Denitrification, nitrate => nitrogen	PA3392;PA0523
275	beta-Lactam resistance PAO1	PA3721;PA0958
275	Fructose and mannose metabolism PAO1	PA3562;PA3547;PA3545
275	Propanoate metabolism PAO1	PA0130
275	Monobactam biosynthesis PAO1	PA2412
275	Cysteine and methionine metabolism PAO1	PA1927
275	Histidine metabolism PAO1	PA3152
275	Amino sugar and nucleotide sugar metabolism PAO1	PA3159;PA3155
275	Bacterial chemotaxis PAO1	PA1946
275	Putative polar amino acid transport system	PA4194;PA4193;PA4192
275	Nitrogen metabolism PAO1	PA0524
275	Biosynthesis of siderophore group nonribosomal peptides PAO1	PA4225;PA4230;PA4224;PA4226;PA4228;PA4231
275	Cationic antimicrobial peptide (CAMP) resistance, arnBCADTEF operon	PA1179
275	Sulfur metabolism PAO1	PA0193;PA3444
275	Glycerolipid metabolism PAO1	PA3579;PA3582
276	Nicotinate and nicotinamide metabolism PAO1	PA4918;PA4006
276	Degradation of aromatic compounds PAO1	PA2507;PA3629;PA0232;PA2508
276	Glycine, serine and threonine metabolism PAO1	PA0851;PA5417
276	Riboflavin metabolism PAO1	PA3446
276	Phosphate transport system	PA5369
276	Chlorocyclohexane and chlorobenzene degradation PAO1	PA2682
276	Benzoate degradation PAO1	PA0228;PA2509
276	Aminobenzoate degradation PAO1	PA2514;PA2512;PA2513
276	Streptomycin biosynthesis PAO1	PA5164
276	Bacterial secretion system PAO1	PA0080
276	D-Methionine transport system	PA5504
276	Styrene degradation PAO1	PA0227
276	Zinc transport system	PA2408;PA2407
276	Glycine betaine/proline transport system	PA3236
276	Ribosome, bacteria	PA3742;PA4250;PA4671
276	Purine metabolism PAO1	PA4854;PA4238
276	Glutathione metabolism PAO1	PA2826
276	Phosphonate transport system	PA3383
276	Oxidative phosphorylation PAO1	PA2691
277	Arginine biosynthesis PAO1	PA4588
277	Arginine and proline metabolism PAO1	PA4908
277	Putative sorbitol/mannitol transport system	PA3187
277	Glycine, serine and threonine metabolism PAO1	PA0851;PA5417
277	Porphyrin and chlorophyll metabolism PAO1	PA2906;PA2947;PA2905
277	beta-Lactam resistance PAO1	PA4144;PA0958
277	Phosphate transport system	PA5366;PA5367;PA5369
277	Type VI secretion system	PA0082
277	Aminobenzoate degradation PAO1	PA2514;PA2512;PA3296;PA2513
277	Glyoxylate and dicarboxylate metabolism PAO1	PA5420
277	Peptidoglycan biosynthesis PAO1	PA4415
277	Cysteine and methionine metabolism PAO1	PA2105;PA2104;PA1927
277	Bacterial secretion system PAO1	PA0679
277	Styrene degradation PAO1	PA0227
277	Glycine betaine/proline transport system	PA5376;PA3236
277	Quorum sensing PAO1	PA4910;PA1871;PA4909;PA4912;PA0844;PA4911;PA3250;PA4913
277	Phosphonate transport system	PA3382;PA3383
277	ABC-2 type transport system	PA5230
277	Chloroalkane and chloroalkene degradation PAO1	PA5421
277	Pyrimidine metabolism PAO1	PA5541
277	Oxidative phosphorylation PAO1	PA1317;PA1319;PA1318;PA1320
278	Nicotinate and nicotinamide metabolism PAO1	PA4376;PA4524
278	Geraniol degradation PAO1	PA2890
278	Arginine and proline metabolism PAO1	PA0896;PA0899
278	Type II general secretion pathway	PA2675
278	NitT/TauT family transport system	PA3514
278	Nucleotide excision repair PAO1	PA3138
278	Glyoxylate and dicarboxylate metabolism PAO1	PA0550
278	Vitamin B6 metabolism PAO1	PA5516
278	Selenocompound metabolism PAO1	PA4808
278	gamma-Hexachlorocyclohexane transport system	PA3211
278	Flagellar assembly PAO1	PA1448
278	Vancomycin resistance PAO1	PA0749
278	Folate biosynthesis PAO1	PA3028
278	Putative ABC transport system	PA2857;PA4594
278	Putative polar amino acid transport system	PA4194;PA5152
278	Quorum sensing PAO1	PA1303
278	Purine metabolism PAO1	PA3043
278	Phenylalanine metabolism PAO1	PA0870
278	Oxidative phosphorylation PAO1	PA1552
279	Pyruvate metabolism PAO1	PA1217
279	Type II general secretion pathway	PA0677;PA0685;PA0678
279	Phosphate transport system	PA5367
279	Phosphonate and phosphinate metabolism PAO1	PA3378;PA3380;PA3379
279	Histidine metabolism PAO1	PA5100
279	Aminobenzoate degradation PAO1	PA3296;PA3910;PA3366
279	Glyoxylate and dicarboxylate metabolism PAO1	PA5415;PA2445;PA5355;PA2444;PA2446
279	Glycerophospholipid metabolism PAO1	PA0347;PA4351;PA2352
279	Multidrug resistance, efflux pump TriABC-TolC	PA0156
279	Vanadium resistance, efflux pump MexGHI-OpmD	PA4208
279	Bacterial secretion system PAO1	PA0681
279	Flagellar assembly PAO1	PA1081;PA1082
279	Vancomycin resistance PAO1	PA5302
279	Amino sugar and nucleotide sugar metabolism PAO1	PA3540;PA2022
279	Quorum sensing PAO1	PA0999;PA0997;PA1871;PA4211;PA3319;PA0998;PA1000;PA3364;PA4207
279	Purine metabolism PAO1	PA1931
279	Nitrogen metabolism PAO1	PA3876
279	Phosphonate transport system	PA3382;PA3384;PA3383
279	ABC-2 type transport system	PA2812;PA2811
279	Phenylalanine metabolism PAO1	PA5304
279	Glycerolipid metabolism PAO1	PA2862;PA3582
280	Pentose phosphate pathway PAO1	PA3183;PA3182
280	Arginine and proline metabolism PAO1	PA3713
280	Putative sorbitol/mannitol transport system	PA3187
280	Entner-Doudoroff pathway, glucose-6P => glyceraldehyde-3P + pyruvate	PA3181
280	Tyrosine metabolism PAO1	PA2008;PA0865;PA2007;PA2009
280	Ribosome PAO1	PA5316
280	Fructose and mannose metabolism PAO1	PA3547;PA3545
280	Propanoate metabolism PAO1	PA3568
280	Geraniol degradation PAO1	PA2891
280	Aminobenzoate degradation PAO1	PA2514
280	Glyoxylate and dicarboxylate metabolism PAO1	PA4613
280	Vanadium resistance, efflux pump MexGHI-OpmD	PA4205;PA4208
280	Butanoate metabolism PAO1	PA2000
280	Putative polar amino acid transport system	PA5139
280	Quorum sensing PAO1	PA3476;PA4206;PA3364;PA5128;PA2570;PA1904;PA1903;PA4207;PA1003;PA1432
280	Biosynthesis of siderophore group nonribosomal peptides PAO1	PA4225;PA4230;PA4224;PA4226;PA4228;PA4231
280	Oxidative phosphorylation PAO1	PA1317;PA1318;PA1320
281	Base excision repair PAO1	PA0750
281	Riboflavin metabolism PAO1	PA3446
281	Ribosome PAO1	PA3600
281	Tetrahydrofolate biosynthesis, GTP => THF	PA0582
281	Type VI secretion system	PA1658;PA0263
281	Phosphonate and phosphinate metabolism PAO1	PA3374
281	Glyoxylate and dicarboxylate metabolism PAO1	PA5508
281	Ubiquinone and other terpenoid-quinone biosynthesis PAO1	PA5221
281	Vanadium resistance, efflux pump MexGHI-OpmD	PA4205
281	Putative ABC transport system	PA4064
281	Quorum sensing PAO1	PA0605
281	Glutathione metabolism PAO1	PA3083
281	Phenylalanine metabolism PAO1	PA5304
281	Oxidative phosphorylation PAO1	PA1552;PA3930
281	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA5538
282	Pyruvate metabolism PAO1	PA4771
282	Nicotinate and nicotinamide metabolism PAO1	PA0195
282	Putative sorbitol/mannitol transport system	PA3187
282	Glycine, serine and threonine metabolism PAO1	PA5417;PA2446;PA5415;PA2445;PA2442;PA2444;PA0036;PA5416
282	Dipeptide transport system	PA4504;PA4505;PA4506;PA4503;PA4502
282	Ribosome PAO1	PA4264;PA3600
282	Glyoxylate and dicarboxylate metabolism PAO1	PA5420
282	Peptidoglycan biosynthesis PAO1	PA4011
282	Cysteine and methionine metabolism PAO1	PA4773;PA2104;PA4774;PA1927
282	Styrene degradation PAO1	PA2008;PA4163;PA2009
282	Glycine betaine/proline transport system	PA3236
282	Amino sugar and nucleotide sugar metabolism PAO1	PA3559
282	Ribosome, bacteria	PA3601
282	Quorum sensing PAO1	PA4777;PA4776;PA3364
282	Nitrogen metabolism PAO1	PA1024
282	Cationic antimicrobial peptide (CAMP) resistance, arnBCADTEF operon	PA3558;PA3555;PA3556;PA3552
282	2-Oxocarboxylic acid metabolism PAO1	PA4180;PA3120
282	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA3554;PA1179;PA1180;PA3553;PA3557
283	One carbon pool by folate PAO1	PA2444
283	Pentose phosphate pathway PAO1	PA0548
283	Porphyrin and chlorophyll metabolism PAO1	PA1923;PA3531
283	Type II general secretion pathway	PA0678
283	Ribosome PAO1	PA3601;PA3600
283	Tetrahydrofolate biosynthesis, GTP => THF	PA5539
283	Thiamine metabolism PAO1	PA4973
283	DNA replication PAO1	PA4232
283	Glycerophospholipid metabolism PAO1	PA3584;PA4351
283	Cysteine and methionine metabolism PAO1	PA4773
283	Phenazine biosynthesis PAO1	PA0999;PA0997;PA0998;PA1000;PA1001;PA1903;PA4211;PA4217
283	Zinc transport system	PA5501;PA5500
283	Putative ABC transport system	PA4065;PA4064
283	Nitrogen metabolism PAO1	PA3875
283	Biosynthesis of siderophore group nonribosomal peptides PAO1	PA4230
283	Phenylalanine metabolism PAO1	PA5304;PA3426
283	Pyrimidine metabolism PAO1	PA5541
283	Lipopolysaccharide biosynthesis PAO1	PA0011
283	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA5538
283	Type III secretion system	PA1717
284	Pentose phosphate pathway PAO1	PA2321
284	Degradation of aromatic compounds PAO1	PA4125;PA4121
284	Arginine and proline metabolism PAO1	PA4773;PA4774;PA0782
284	Putative sorbitol/mannitol transport system	PA3187
284	Denitrification, nitrate => nitrogen	PA0519
