feature	pathway	gene_signature_definition
261	Butanoate metabolism PAO1	PA4180;PA4153
261	Histidine metabolism PAO1	PA3151;PA3152
261	Amino sugar and nucleotide sugar metabolism PAO1	PA3554;PA3159;PA3555;PA3552;PA3553;PA3156;PA3148;PA3155;PA3158;PA3559
261	Nitrogen metabolism PAO1	PA1024
261	Aminoacyl-tRNA biosynthesis, prokaryotes	PA4138
261	Biosynthesis of siderophore group nonribosomal peptides PAO1	PA4225
261	Lysine biosynthesis, succinyl-DAP pathway, aspartate => lysine	PA4188
261	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA3558;PA3556;PA3557
261	Sulfur metabolism PAO1	PA2104;PA2105;PA4130
261	Glycolysis / Gluconeogenesis PAO1	PA4152
261	Iron complex transport system	PA4158
262	Pyruvate metabolism PAO1	PA5445
262	Arginine biosynthesis PAO1	PA3525
262	Arginine and proline metabolism PAO1	PA0898;PA4774
262	Glycine, serine and threonine metabolism PAO1	PA4693
262	RNA degradation PAO1	PA4385
262	Phenylalanine, tyrosine and tryptophan biosynthesis PAO1	PA4846
262	Ribosome PAO1	PA3600
262	Nicotinate and nicotinamide metabolism PAO1	PA2991;PA4524
262	Aminobenzoate degradation PAO1	PA2513
262	Thiamine metabolism PAO1	PA3975
262	Vitamin B6 metabolism PAO1	PA5516
262	Selenocompound metabolism PAO1	PA4443;PA1927
262	Mismatch repair PAO1	PA4042
262	Ubiquinone and other terpenoid-quinone biosynthesis PAO1	PA5237
262	Bacterial secretion system PAO1	PA3746
262	Flagellar assembly PAO1	PA1447
262	D-Methionine transport system	PA3931
262	Folate biosynthesis PAO1	PA3030
262	Ribosome, bacteria	PA3601
262	Putative polar amino acid transport system	PA2204;PA5270
262	Purine metabolism PAO1	PA3043
262	Nitrogen metabolism PAO1	PA0524;PA0523
262	Pyrimidine metabolism PAO1	PA3527
262	Pantothenate and CoA biosynthesis PAO1	PA0363
262	Sulfur metabolism PAO1	PA1838;PA4442
262	Base excision repair PAO1	PA0357;PA2545
263	Putative sorbitol/mannitol transport system	PA3187
263	Cytochrome c oxidase, cbb3-type	PA1555
263	beta-Lactam resistance PAO1	PA2018
263	Monobactam biosynthesis PAO1	PA2412
263	Chlorocyclohexane and chlorobenzene degradation PAO1	PA2682
263	Benzoate degradation PAO1	PA0228;PA2509
263	Aminobenzoate degradation PAO1	PA2514;PA2512;PA2513
263	Flagellar assembly PAO1	PA3350
263	Alanine, aspartate and glutamate metabolism PAO1	PA5522
263	Amino sugar and nucleotide sugar metabolism PAO1	PA3540
263	Quorum sensing PAO1	PA3476;PA2569;PA3364;PA4211
263	Fluorobenzoate degradation PAO1	PA2507
263	Biosynthesis of siderophore group nonribosomal peptides PAO1	PA4226;PA4225;PA4228;PA4230;PA4224
263	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA1249
264	Fatty acid metabolism PAO1	PA3333
264	Thiamine metabolism PAO1	PA4973
264	Arginine and proline metabolism PAO1	PA3366;PA1254
264	Glycine, serine and threonine metabolism PAO1	PA5372
264	Valine, leucine and isoleucine degradation PAO1	PA3569;PA3570
264	Tyrosine metabolism PAO1	PA4122
264	Phenylalanine, tyrosine and tryptophan biosynthesis PAO1	PA3166
264	Ribosome PAO1	PA3600
264	F-type ATPase, prokaryotes and chloroplasts	PA5555
264	Bacterial chemotaxis PAO1	PA1946
264	Propanoate metabolism PAO1	PA3568
264	Glyoxylate and dicarboxylate metabolism PAO1	PA3172
264	Biotin metabolism PAO1	PA0500
264	Cysteine and methionine metabolism PAO1	PA1927
264	Butanoate metabolism PAO1	PA2003
264	Quorum sensing PAO1	PA3476;PA4211;PA4206;PA1000;PA1904;PA1903;PA1905;PA4207
264	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA3310
264	Lysine degradation PAO1	PA1586
264	Fatty acid biosynthesis PAO1	PA5174
265	One carbon pool by folate PAO1	PA0430
265	Porphyrin and chlorophyll metabolism PAO1	PA2947
265	Arginine and proline metabolism PAO1	PA0202;PA4565
265	beta-Lactam resistance PAO1	PA5045
265	NitT/TauT family transport system	PA3512
265	Riboflavin metabolism PAO1	PA5281
265	CusS-CusR (copper tolerance) two-component regulatory system	PA2810
265	DNA replication PAO1	PA4232
265	Glycerophospholipid metabolism PAO1	PA3584
265	Bacterial secretion system PAO1	PA0263
265	Alanine, aspartate and glutamate metabolism PAO1	PA5035;PA0296
265	Ribosome, bacteria	PA4254
265	Putative polar amino acid transport system	PA5153
265	Spermidine/putrescine transport system	PA0205;PA0204;PA0203
265	Purine metabolism PAO1	PA1124
265	Oxidative phosphorylation PAO1	PA1317;PA2640;PA5242
265	Lipopolysaccharide biosynthesis PAO1	PA4425
265	Pantothenate and CoA biosynthesis PAO1	PA3506;PA4731
265	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA3227
265	Cyanoamino acid metabolism PAO1	PA1726
266	Iron(III) transport system	PA4687
266	Arginine and proline metabolism PAO1	PA0895;PA0896;PA4773;PA4774;PA0897
266	Putative sorbitol/mannitol transport system	PA3187
266	Tetrahydrofolate biosynthesis, GTP => THF	PA4750
266	Bacterial chemotaxis PAO1	PA2652;PA1561
266	Type VI secretion system	PA0091;PA0082;PA0077;PA0088;PA0079;PA0080;PA0090;PA0089
266	Aminobenzoate degradation PAO1	PA2514;PA2512;PA2513
266	Glycerophospholipid metabolism PAO1	PA2541
266	Amino sugar and nucleotide sugar metabolism PAO1	PA3559
266	Valine, leucine and isoleucine biosynthesis PAO1	PA3120
266	Quorum sensing PAO1	PA4776;PA0997;PA4777
266	Glutathione metabolism PAO1	PA3183
266	Phenylalanine metabolism PAO1	PA4980
266	Cationic antimicrobial peptide (CAMP) resistance, arnBCADTEF operon	PA3555;PA3556
266	Lipopolysaccharide biosynthesis PAO1	PA3337
266	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA3554;PA3558;PA3552;PA3553;PA3557
266	Sulfur metabolism PAO1	PA3937
267	Arginine and proline metabolism PAO1	PA1421;PA0293
267	Macrolide resistance, MacAB-TolC transporter	PA1180
267	Putative sorbitol/mannitol transport system	PA3187
267	Glycine, serine and threonine metabolism PAO1	PA5372;PA2443;PA2442;PA2444
267	Type II general secretion pathway	PA0677;PA0685
267	Histidine metabolism PAO1	PA5100;PA5106
267	Aminobenzoate degradation PAO1	PA2514;PA2512;PA2513
267	Glycerophospholipid metabolism PAO1	PA3584
267	Phenazine biosynthesis PAO1	PA0999;PA0997;PA0998;PA1000
267	Zinc transport system	PA2409
267	Glycine betaine/proline transport system	PA3236
267	Quorum sensing PAO1	PA1002;PA1001;PA0996
267	Cationic antimicrobial peptide (CAMP) resistance, arnBCADTEF operon	PA1179
267	Oxidative phosphorylation PAO1	PA2649;PA0112
267	Methane metabolism PAO1	PA0887
268	Pyruvate metabolism PAO1	PA0482;PA5445
268	Arginine biosynthesis PAO1	PA5171;PA5172
268	Nicotinate and nicotinamide metabolism PAO1	PA0196
268	Porphyrin and chlorophyll metabolism PAO1	PA0024
268	Arginine and proline metabolism PAO1	PA4163;PA3366;PA0782
268	Ribosome PAO1	PA4264;PA3600
268	Bacterial chemotaxis PAO1	PA4290
268	Glyoxylate and dicarboxylate metabolism PAO1	PA2634
268	Zinc transport system	PA2408
268	Amino sugar and nucleotide sugar metabolism PAO1	PA3148
268	Putative ABC transport system	PA4064
268	Putative polar amino acid transport system	PA4195
268	Quorum sensing PAO1	PA3364
268	Nitrogen metabolism PAO1	PA5173;PA3392;PA0524;PA0523;PA1024
268	Oxidative phosphorylation PAO1	PA1555;PA1317;PA1319;PA1318;PA1320;PA1556
268	Sulfur metabolism PAO1	PA3445;PA3936;PA3442;PA3446;PA3443;PA3935;PA3444;PA5175;PA3937;PA3938
268	Glycerolipid metabolism PAO1	PA3582
269	Arginine biosynthesis PAO1	PA5172
269	Biotin metabolism PAO1	PA0501;PA0502
269	Porphyrin and chlorophyll metabolism PAO1	PA1278
269	Macrolide resistance, MacAB-TolC transporter	PA2389
269	Glycine, serine and threonine metabolism PAO1	PA0400;PA0399;PA2413
269	Type II general secretion pathway	PA4528
269	Cytochrome c oxidase, cbb3-type	PA1556
269	Arginine and proline metabolism PAO1	PA5312;PA1267;PA1268;PA1254
269	Dipeptide transport system	PA4506
269	2-Oxocarboxylic acid metabolism PAO1	PA0530;PA3121
269	Monobactam biosynthesis PAO1	PA2412
269	Histidine metabolism PAO1	PA5106
269	Glyoxylate and dicarboxylate metabolism PAO1	PA2553;PA2446;PA5415;PA2445;PA4812;PA2442;PA4810;PA4811
269	Glycerophospholipid metabolism PAO1	PA2584
269	Bacterial secretion system PAO1	PA0085
269	Flagellar assembly PAO1	PA1452
269	Styrene degradation PAO1	PA2008;PA0227
269	Putative polar amino acid transport system	PA1258;PA1257;PA1260;PA1256
269	Quorum sensing PAO1	PA1003
269	Hemophore/metalloprotease transport system	PA3406
269	Methane metabolism PAO1	PA2555
269	Iron complex transport system	PA2914
270	Cysteine biosynthesis, serine => cysteine	PA2105
270	Glycine, serine and threonine metabolism PAO1	PA1326;PA2444
270	Porphyrin and chlorophyll metabolism PAO1	PA3531
270	Dipeptide transport system	PA4503;PA4500
270	Ribosome PAO1	PA3601;PA3600
270	Aminobenzoate degradation PAO1	PA0202;PA4901
270	Ubiquinone and other terpenoid-quinone biosynthesis PAO1	PA0968
270	Vanadium resistance, efflux pump MexGHI-OpmD	PA4205
270	Multidrug resistance, efflux pump AcrAB-TolC/SmeDEF	PA0564
270	Bacterial secretion system PAO1	PA3486
270	Alanine, aspartate and glutamate metabolism PAO1	PA3517
270	Starch and sucrose metabolism PAO1	PA2151
270	Butanoate metabolism PAO1	PA4148
270	Histidine metabolism PAO1	PA4449
270	Spermidine/putrescine transport system	PA0206;PA0204;PA0203
270	Phenylalanine metabolism PAO1	PA5304
270	Lipopolysaccharide biosynthesis PAO1	PA4458
270	Sulfur metabolism PAO1	PA2104
271	Thiamine metabolism PAO1	PA4973
271	Degradation of aromatic compounds PAO1	PA5427;PA2509
271	Arginine and proline metabolism PAO1	PA3366
271	Sulfate-sulfur assimilation	PA0283;PA1838;PA4443;PA0280
271	Glycine, serine and threonine metabolism PAO1	PA5372;PA5379;PA2444;PA2446;PA5415;PA5419;PA2445;PA5417;PA5416;PA5418
271	Aminobenzoate degradation PAO1	PA2514
271	Glyoxylate and dicarboxylate metabolism PAO1	PA5420
271	Cysteine and methionine metabolism PAO1	PA4773
271	Flagellar assembly PAO1	PA1081;PA1078;PA1079
271	Phenazine biosynthesis PAO1	PA4217
271	Folate biosynthesis PAO1	PA3870
271	Glycine betaine/proline transport system	PA5376;PA3236
271	Amino sugar and nucleotide sugar metabolism PAO1	PA0597
271	Quorum sensing PAO1	PA3476;PA1072;PA1070;PA0844;PA3364
271	Nitrogen metabolism PAO1	PA3876;PA3872
271	Oxidative phosphorylation PAO1	PA1317;PA1319;PA0108;PA3929
271	Methane metabolism PAO1	PA5421
271	Sulfur metabolism PAO1	PA0281;PA4442
272	Nicotinate and nicotinamide metabolism PAO1	PA1602
272	Pentose phosphate pathway PAO1	PA2263
272	Geraniol degradation PAO1	PA3454
272	Glycine, serine and threonine metabolism PAO1	PA5379;PA5419;PA5416;PA5417;PA5418
272	Ribosome PAO1	PA3600
272	Type VI secretion system	PA1667;PA1669;PA1662;PA0263;PA1668
272	Glyoxylate and dicarboxylate metabolism PAO1	PA5420;PA5353;PA5355
272	Selenocompound metabolism PAO1	PA1927
272	Glycerophospholipid metabolism PAO1	PA3584
272	D-Methionine transport system	PA3931
272	Glycine betaine/proline transport system	PA5103;PA3236
272	Putative ABC transport system	PA4065;PA4064
272	Putative polar amino acid transport system	PA4195;PA4194;PA2204;PA4193;PA4192
272	Quorum sensing PAO1	PA4910;PA3479;PA1871;PA0844;PA3478
272	Purine metabolism PAO1	PA0935
272	Nitrogen metabolism PAO1	PA3876;PA3877;PA0523
272	Chloroalkane and chloroalkene degradation PAO1	PA5421
272	Pyrimidine metabolism PAO1	PA5541
272	Sulfur metabolism PAO1	PA0282;PA4443;PA3445;PA3442;PA3446;PA1493;PA1838;PA3937;PA0280;PA3443;PA3935;PA0283;PA0281;PA2594;PA2600;PA3444;PA3936;PA3938;PA4442
272	Iron complex transport system	PA2912
272	Putative sorbitol/mannitol transport system	PA3187
273	Pyruvate metabolism PAO1	PA5445
273	Arginine biosynthesis PAO1	PA5172
273	Pentose phosphate pathway PAO1	PA2321
273	Porphyrin and chlorophyll metabolism PAO1	PA2944
273	Arginine and proline metabolism PAO1	PA4773;PA1421
273	Glyoxylate and dicarboxylate metabolism PAO1	PA4811;PA4810;PA4812;PA5508
273	Thiamine metabolism PAO1	PA4973
273	Glycerophospholipid metabolism PAO1	PA3584
273	Alanine, aspartate and glutamate metabolism PAO1	PA2253
273	Flagellar assembly PAO1	PA1094;PA1086;PA1095;PA1092;PA1087
273	Pyrimidine metabolism PAO1	PA3832
273	Citrate cycle (TCA cycle) PAO1	PA3452
273	Oxidative phosphorylation PAO1	PA1317;PA1320
273	Glycerolipid metabolism PAO1	PA3579;PA3582
273	Iron complex transport system	PA2914;PA2913
273	Putative sorbitol/mannitol transport system	PA3187
274	Fatty acid metabolism PAO1	PA5174
274	Biotin metabolism PAO1	PA4280
274	NitT/TauT family transport system	PA3512
274	Chlorocyclohexane and chlorobenzene degradation PAO1	PA3498
274	Vitamin B6 metabolism PAO1	PA0773
274	Flagellar assembly PAO1	PA1445;PA1444
274	Spermidine/putrescine transport system	PA0204;PA0203
274	Quorum sensing PAO1	PA3254
274	Phenylalanine metabolism PAO1	PA0202;PA0865
274	Oxidative phosphorylation PAO1	PA4538
274	Sulfur metabolism PAO1	PA2105
275	Pyruvate metabolism PAO1	PA0887;PA4771
275	Porphyrin and chlorophyll metabolism PAO1	PA1277;PA1923
275	NitT/TauT family transport system	PA2599
275	Ribosome PAO1	PA3601;PA3600
275	Tetrahydrofolate biosynthesis, GTP => THF	PA5539
275	Bacterial chemotaxis PAO1	PA4310;PA4500
275	Aminobenzoate degradation PAO1	PA2514;PA2512;PA4163;PA2513
275	Sulfonate transport system	PA3443
275	Alanine, aspartate and glutamate metabolism PAO1	PA5429;PA5508
275	Phenazine biosynthesis PAO1	PA4217
275	Zinc transport system	PA5501
275	Glutamate/aspartate transport system	PA1341
275	Glycine betaine/proline transport system	PA5103
275	Fatty acid biosynthesis, initiation	PA2968
275	Putative ABC transport system	PA4065;PA4064
275	Putative polar amino acid transport system	PA4193
275	Quorum sensing PAO1	PA2570
275	Purine metabolism PAO1	PA4969
275	Pyrimidine metabolism PAO1	PA5541
275	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA5538
275	Cyanoamino acid metabolism PAO1	PA1338
276	Arginine biosynthesis PAO1	PA3537
276	Pentose phosphate pathway PAO1	PA2265;PA3181;PA3194;PA2323;PA3182;PA2263;PA3183
276	Porphyrin and chlorophyll metabolism PAO1	PA2947;PA2903
276	Putative sorbitol/mannitol transport system	PA3187
276	Type II general secretion pathway	PA4528
276	Denitrification, nitrate => nitrogen	PA3392;PA0523
276	Valine, leucine and isoleucine degradation PAO1	PA3570;PA3569;PA1999;PA2000
276	Tyrosine metabolism PAO1	PA0870;PA2008;PA0865;PA2007;PA2009
276	NitT/TauT family transport system	PA2599
276	beta-Alanine metabolism PAO1	PA3713
276	Glyoxylate and dicarboxylate metabolism PAO1	PA4811;PA4810;PA4812;PA2444;PA2553
276	Cysteine and methionine metabolism PAO1	PA1927
276	Flagellar assembly PAO1	PA1446
276	Butanoate metabolism PAO1	PA5445
276	Zinc transport system	PA2408;PA2407
276	Histidine metabolism PAO1	PA5100;PA5106
276	Putative polar amino acid transport system	PA2203
276	Quorum sensing PAO1	PA4912;PA4911
276	Biosynthesis of siderophore group nonribosomal peptides PAO1	PA4230
276	Phenylalanine metabolism PAO1	PA0872
276	Sulfur metabolism PAO1	PA1061;PA3443;PA2594;PA2600;PA3444;PA3936
276	Glycolysis / Gluconeogenesis PAO1	PA3195
277	Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate	PA5445
277	Nicotinate and nicotinamide metabolism PAO1	PA1602;PA1823
277	Type II general secretion pathway	PA0684;PA3100
277	Bacterial chemotaxis PAO1	PA4307
277	Glyoxylate and dicarboxylate metabolism PAO1	PA5215
277	Cysteine and methionine metabolism PAO1	PA1432;PA1683
277	Imipenem resistance, repression of porin OprD	PA1798;PA4885
277	Amino sugar and nucleotide sugar metabolism PAO1	PA4068
277	Quorum sensing PAO1	PA1003
277	Nitrogen metabolism PAO1	PA0660
277	Oxidative phosphorylation PAO1	PA0108
277	Lipopolysaccharide biosynthesis PAO1	PA4988
278	Pentose phosphate pathway PAO1	PA3181;PA2321;PA3182
278	Porphyrin and chlorophyll metabolism PAO1	PA2948;PA2944;PA1277;PA1278;PA2904;PA1272
278	Cytochrome c oxidase, cbb3-type	PA1557;PA1556
278	beta-Lactam resistance PAO1	PA3719
278	NitT/TauT family transport system	PA2329
278	Histidine metabolism PAO1	PA5093;PA5100;PA5098;PA5092;PA5106
278	Glyoxylate and dicarboxylate metabolism PAO1	PA5508
278	Cysteine and methionine metabolism PAO1	PA4773;PA4774;PA1927
278	Bacterial secretion system PAO1	PA3820;PA2371
278	Vancomycin resistance PAO1	PA5302
278	Glutamate/aspartate transport system	PA1341;PA1339;PA1340;PA1342
278	Glycine betaine/proline transport system	PA3236;PA5096
278	Amino sugar and nucleotide sugar metabolism PAO1	PA3559
278	Putative polar amino acid transport system	PA5154;PA5155
278	Quorum sensing PAO1	PA1871;PA3250
278	Nitrogen metabolism PAO1	PA0524
278	Glutathione metabolism PAO1	PA1338
278	Phenylalanine metabolism PAO1	PA5304
278	Cationic antimicrobial peptide (CAMP) resistance, arnBCADTEF operon	PA3556
278	Oxidative phosphorylation PAO1	PA1555
278	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA3554;PA3558;PA3552;PA3553
278	Glycerolipid metabolism PAO1	PA2862
278	Terpenoid backbone biosynthesis PAO1	PA4569
278	Arginine/ornithine transport system	PA0890
278	Fatty acid biosynthesis PAO1	PA0494
278	Putative sorbitol/mannitol transport system	PA3187
279	Arginine and proline metabolism PAO1	PA4773
279	Glycine, serine and threonine metabolism PAO1	PA1326;PA2446
279	Cytochrome c oxidase, cbb3-type	PA4133
279	Monobactam biosynthesis PAO1	PA4443
279	beta-Alanine metabolism PAO1	PA0130;PA4774
279	Butanoate metabolism PAO1	PA5445
279	Phenazine biosynthesis PAO1	PA0999
279	Amino sugar and nucleotide sugar metabolism PAO1	PA2232;PA3559
279	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA3558;PA1179;PA3552;PA3553;PA3557
279	Glutathione metabolism PAO1	PA2263
279	Biosynthesis of siderophore group nonribosomal peptides PAO1	PA4226
279	Cationic antimicrobial peptide (CAMP) resistance, arnBCADTEF operon	PA3554;PA3555;PA3556;PA1180
279	Pyrimidine metabolism PAO1	PA3480
279	Methane metabolism PAO1	PA3629
279	Phenylalanine biosynthesis, chorismate => phenylalanine	PA3475
280	Pyruvate metabolism PAO1	PA4771
280	Multidrug resistance, efflux pump MexPQ-OpmE	PA3523;PA3522
280	Pentose phosphate pathway PAO1	PA3182
280	Arginine and proline metabolism PAO1	PA5312;PA1268
280	beta-Lactam resistance PAO1	PA2019
280	CusS-CusR (copper tolerance) two-component regulatory system	PA4885
280	Pimeloyl-ACP biosynthesis, BioC-BioH pathway, malonyl-ACP => pimeloyl-ACP	PA0098
280	Cysteine and methionine metabolism PAO1	PA1432
280	Bacterial secretion system PAO1	PA0679;PA0085;PA3486
280	Flagellar assembly PAO1	PA1094;PA1095;PA1092
280	Vancomycin resistance PAO1	PA5302
280	Amino sugar and nucleotide sugar metabolism PAO1	PA3559
280	Spermidine/putrescine transport system	PA0206
280	Nitrogen metabolism PAO1	PA3877;PA3356
280	Phenylalanine metabolism PAO1	PA0865;PA5304
280	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA3554;PA3555;PA1179;PA3553;PA3557;PA3558;PA3556;PA1249
280	Sulfur metabolism PAO1	PA3445;PA3442;PA3446;PA3937;PA3443;PA3935;PA3444;PA3936;PA3938
281	Nicotinate and nicotinamide metabolism PAO1	PA0195
281	Pentose phosphate pathway PAO1	PA2321
281	Putative sorbitol/mannitol transport system	PA3187
281	Type II general secretion pathway	PA4528;PA3097
281	Tyrosine metabolism PAO1	PA2008;PA2007;PA2009
281	beta-Lactam resistance PAO1	PA5471
281	Monobactam biosynthesis PAO1	PA2412
281	Cysteine and methionine metabolism PAO1	PA4773;PA1432;PA4774
